"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"23/02/2025";"0300";"25,8";"26,1";"25,8";"90,0";"91,0";"89,0";"24,1";"24,3";"24,0";"1010,2";"1010,3";"1010,2";"0,7";"191,0";"4,5";"";"0,0"
"23/02/2025";"0400";"25,4";"25,8";"25,4";"92,0";"92,0";"90,0";"24,0";"24,1";"24,0";"1009,2";"1010,2";"1009,2";"0,4";"197,0";"4,0";"";"0,0"
"23/02/2025";"0500";"25,0";"25,4";"25,0";"94,0";"94,0";"92,0";"24,1";"24,1";"24,0";"1008,2";"1009,2";"1008,2";"0,3";"197,0";"2,8";"";"0,0"
"23/02/2025";"0600";"25,1";"25,1";"24,9";"95,0";"95,0";"94,0";"24,3";"24,3";"24,0";"1007,5";"1008,2";"1007,5";"0,5";"180,0";"2,4";"";"0,0"
"23/02/2025";"0700";"25,0";"25,1";"24,9";"96,0";"96,0";"95,0";"24,4";"24,4";"24,2";"1007,6";"1007,6";"1007,5";"0,1";"180,0";"2,3";"";"0,0"
"23/02/2025";"0800";"24,9";"25,0";"24,9";"97,0";"97,0";"96,0";"24,3";"24,5";"24,3";"1008,0";"1008,0";"1007,6";"0,5";"180,0";"2,1";"";"0,0"
"23/02/2025";"0900";"24,6";"24,9";"24,5";"97,0";"98,0";"97,0";"24,2";"24,4";"24,1";"1008,4";"1008,4";"1008,0";"0,6";"180,0";"2,4";"";"0,0"
"23/02/2025";"1000";"25,0";"25,0";"24,5";"98,0";"98,0";"97,0";"24,6";"24,6";"24,1";"1008,7";"1008,7";"1008,4";"0,0";"180,0";"1,9";"61,80";"0,0"
"23/02/2025";"1100";"27,0";"27,0";"25,0";"90,0";"98,0";"90,0";"25,3";"25,3";"24,6";"1009,3";"1009,3";"1008,7";"0,5";"186,0";"3,7";"370,60";"0,0"
"23/02/2025";"1200";"29,0";"29,2";"27,0";"81,0";"90,0";"79,0";"25,4";"26,1";"25,0";"1010,4";"1010,4";"1009,3";"0,7";"188,0";"4,1";"1070,10";"0,0"
"23/02/2025";"1300";"30,8";"30,8";"28,8";"73,0";"82,0";"73,0";"25,5";"25,7";"24,4";"1011,2";"1011,2";"1010,4";"1,6";"180,0";"5,4";"1480,80";"0,0"
"23/02/2025";"1400";"32,1";"32,2";"29,6";"67,0";"77,0";"67,0";"25,1";"26,0";"24,5";"1010,6";"1011,2";"1010,6";"2,1";"186,0";"7,0";"2068,60";"0,0"
"23/02/2025";"1500";"32,2";"33,2";"30,5";"62,0";"72,0";"60,0";"24,1";"26,2";"23,3";"1009,7";"1010,7";"1009,7";"3,0";"189,0";"6,6";"2822,60";"0,0"
"23/02/2025";"1600";"32,4";"33,9";"31,2";"64,0";"67,0";"56,0";"24,6";"25,4";"23,0";"1008,6";"1009,7";"1008,6";"2,3";"183,0";"6,6";"2562,20";"0,0"
"23/02/2025";"1700";"31,9";"33,4";"31,6";"68,0";"70,0";"58,0";"25,2";"26,6";"23,0";"1007,0";"1008,6";"1007,0";"2,7";"188,0";"6,3";"2135,50";"0,0"
"23/02/2025";"1800";"25,4";"31,9";"24,6";"97,0";"97,0";"66,0";"24,9";"25,8";"22,1";"1006,7";"1007,7";"1006,5";"1,1";"191,0";"9,8";"434,20";"17,2"
"23/02/2025";"1900";"26,1";"26,1";"25,3";"94,0";"97,0";"94,0";"25,1";"25,2";"24,5";"1006,2";"1006,8";"1006,2";"1,3";"233,0";"4,8";"357,80";"0,0"
"23/02/2025";"2000";"26,5";"26,5";"26,1";"92,0";"95,0";"92,0";"25,1";"25,5";"25,0";"1006,5";"1006,6";"1006,0";"0,6";"241,0";"4,1";"218,50";"0,0"
"23/02/2025";"2100";"26,1";"26,5";"25,9";"90,0";"92,0";"88,0";"24,3";"25,1";"23,9";"1006,4";"1006,5";"1006,3";"1,1";"235,0";"4,3";"54,10";"0,0"
"23/02/2025";"2200";"26,3";"26,3";"26,1";"92,0";"92,0";"90,0";"24,9";"24,9";"24,3";"1007,5";"1007,5";"1006,4";"0,8";"238,0";"4,3";"4,00";"0,0"
"23/02/2025";"2300";"25,7";"26,4";"25,7";"95,0";"95,0";"91,0";"24,9";"25,0";"24,8";"1008,3";"1008,3";"1007,5";"0,0";"219,0";"4,3";"";"0,0"
"24/02/2025";"0000";"25,7";"25,7";"25,5";"95,0";"96,0";"94,0";"24,7";"24,9";"24,5";"1009,1";"1009,1";"1008,3";"0,3";"214,0";"1,9";"";"0,0"
"24/02/2025";"0100";"25,3";"25,7";"25,3";"96,0";"96,0";"95,0";"24,6";"24,8";"24,6";"1009,8";"1009,8";"1009,1";"0,4";"208,0";"1,8";"";"0,0"
"24/02/2025";"0200";"25,3";"25,3";"25,2";"95,0";"96,0";"95,0";"24,3";"24,6";"24,3";"1010,4";"1010,4";"1009,8";"0,9";"197,0";"3,0";"";"0,0"
"24/02/2025";"0300";"25,2";"25,4";"25,2";"94,0";"95,0";"93,0";"24,2";"24,3";"24,2";"1009,8";"1010,4";"1009,8";"0,9";"186,0";"3,6";"";"0,0"
"24/02/2025";"0400";"25,1";"25,3";"25,1";"94,0";"95,0";"94,0";"24,1";"24,3";"24,1";"1009,0";"1009,8";"1009,0";"0,1";"186,0";"2,3";"";"0,0"
"24/02/2025";"0500";"25,1";"25,2";"25,1";"93,0";"94,0";"93,0";"23,9";"24,1";"23,9";"1008,5";"1009,0";"1008,5";"0,0";"186,0";"2,9";"";"0,0"
"24/02/2025";"0600";"25,0";"25,1";"24,9";"94,0";"94,0";"93,0";"23,9";"24,0";"23,8";"1007,9";"1008,5";"1007,9";"0,0";"186,0";"1,7";"";"0,0"
"24/02/2025";"0700";"24,6";"25,0";"24,6";"97,0";"97,0";"94,0";"24,0";"24,1";"24,0";"1007,7";"1007,9";"1007,7";"0,0";"186,0";"0,7";"";"0,0"
"24/02/2025";"0800";"24,4";"24,6";"24,3";"98,0";"98,0";"97,0";"24,0";"24,0";"23,9";"1007,9";"1007,9";"1007,6";"0,0";"186,0";"0,0";"";"0,0"
"24/02/2025";"0900";"24,2";"24,4";"24,1";"98,0";"98,0";"98,0";"23,9";"24,0";"23,8";"1008,3";"1008,3";"1007,9";"0,0";"186,0";"0,0";"";"0,0"
"24/02/2025";"1000";"24,6";"24,6";"24,1";"98,0";"98,0";"98,0";"24,3";"24,3";"23,8";"1008,9";"1008,9";"1008,3";"0,0";"186,0";"0,0";"45,70";"0,0"
"24/02/2025";"1100";"27,9";"27,9";"24,5";"85,0";"98,0";"85,0";"25,1";"25,1";"24,1";"1009,7";"1009,7";"1008,9";"0,1";"186,0";"1,5";"328,40";"0,0"
"24/02/2025";"1200";"29,6";"29,9";"27,9";"77,0";"85,0";"76,0";"25,2";"25,9";"24,2";"1010,2";"1010,2";"1009,7";"1,2";"186,0";"4,6";"1338,80";"0,0"
"24/02/2025";"1300";"30,2";"31,7";"29,6";"70,0";"79,0";"67,0";"24,1";"26,5";"24,0";"1010,4";"1010,5";"1010,2";"1,5";"235,0";"5,2";"2128,00";"0,0"
"24/02/2025";"1400";"31,1";"31,7";"30,1";"67,0";"74,0";"66,0";"24,2";"25,6";"23,8";"1010,3";"1010,5";"1010,3";"1,1";"212,0";"5,2";"1568,50";"0,0"
"24/02/2025";"1500";"27,7";"32,6";"27,1";"88,0";"92,0";"64,0";"25,6";"26,3";"23,7";"1009,6";"1010,3";"1009,6";"0,6";"180,0";"7,4";"1404,80";"2,0"
"24/02/2025";"1600";"28,0";"28,4";"27,8";"85,0";"91,0";"85,0";"25,3";"26,9";"25,1";"1008,7";"1009,6";"1008,7";"0,6";"241,0";"4,0";"929,30";"0,0"
"24/02/2025";"1700";"27,7";"28,2";"27,6";"90,0";"92,0";"85,0";"25,9";"26,6";"25,2";"1007,7";"1008,7";"1007,7";"1,7";"247,0";"4,2";"700,40";"0,8"
"24/02/2025";"1800";"29,4";"30,4";"27,6";"79,0";"91,0";"76,0";"25,3";"27,2";"24,5";"1007,3";"1007,7";"1006,9";"1,9";"225,0";"6,0";"1749,20";"0,0"
"24/02/2025";"1900";"27,1";"29,4";"26,8";"90,0";"93,0";"77,0";"25,3";"26,2";"24,4";"1006,9";"1007,4";"1006,6";"1,3";"209,0";"7,5";"1449,80";"0,6"
"24/02/2025";"2000";"26,4";"27,3";"26,4";"90,0";"92,0";"87,0";"24,6";"25,7";"24,6";"1006,7";"1007,3";"1006,7";"1,0";"197,0";"5,0";"450,00";"0,2"
"24/02/2025";"2100";"26,4";"26,5";"26,3";"92,0";"92,0";"90,0";"24,9";"25,0";"24,7";"1007,7";"1007,7";"1006,3";"0,7";"215,0";"4,2";"77,70";"0,0"
"24/02/2025";"2200";"25,8";"26,4";"25,8";"94,0";"94,0";"91,0";"24,8";"24,9";"24,5";"1008,2";"1008,2";"1007,7";"0,3";"203,0";"4,2";"1,90";"0,2"
"24/02/2025";"2300";"25,4";"25,8";"25,4";"95,0";"96,0";"94,0";"24,6";"24,9";"24,6";"1008,9";"1008,9";"1008,2";"1,1";"180,0";"4,0";"";"0,2"
"25/02/2025";"0000";"25,4";"25,5";"25,4";"94,0";"95,0";"94,0";"24,3";"24,6";"24,3";"1009,9";"1010,0";"1008,9";"0,9";"197,0";"3,9";"";"0,0"
"25/02/2025";"0100";"25,3";"25,4";"25,2";"95,0";"95,0";"94,0";"24,4";"24,4";"24,2";"1010,7";"1010,7";"1009,9";"0,9";"219,0";"3,9";"";"0,0"
"25/02/2025";"0200";"24,8";"25,3";"24,8";"97,0";"97,0";"95,0";"24,3";"24,4";"24,3";"1011,4";"1011,4";"1010,7";"0,6";"191,0";"3,3";"";"0,0"
"25/02/2025";"0300";"24,8";"24,9";"24,7";"97,0";"97,0";"97,0";"24,3";"24,4";"24,2";"1010,5";"1011,5";"1010,5";"0,4";"191,0";"1,7";"";"0,0"
"25/02/2025";"0400";"24,8";"24,9";"24,7";"97,0";"97,0";"97,0";"24,2";"24,4";"24,2";"1009,8";"1010,5";"1009,8";"1,1";"180,0";"3,0";"";"0,0"
"25/02/2025";"0500";"24,7";"24,8";"24,7";"96,0";"97,0";"96,0";"24,1";"24,3";"24,1";"1009,3";"1009,9";"1009,3";"0,7";"180,0";"3,0";"";"0,0"
"25/02/2025";"0600";"24,5";"24,8";"24,5";"97,0";"97,0";"96,0";"24,0";"24,2";"24,0";"1008,4";"1009,3";"1008,4";"1,0";"180,0";"2,4";"";"0,0"
"25/02/2025";"0700";"24,6";"24,6";"24,5";"97,0";"97,0";"97,0";"24,0";"24,1";"23,9";"1008,5";"1008,6";"1008,4";"0,0";"180,0";"2,4";"";"0,0"
"25/02/2025";"0800";"24,5";"24,7";"24,5";"95,0";"97,0";"95,0";"23,6";"24,1";"23,6";"1008,8";"1008,8";"1008,4";"0,8";"191,0";"4,4";"";"0,0"
"25/02/2025";"0900";"24,4";"24,5";"24,3";"96,0";"96,0";"95,0";"23,7";"23,7";"23,5";"1009,6";"1009,6";"1008,8";"1,3";"228,0";"3,9";"";"0,2"
"25/02/2025";"1000";"24,6";"24,6";"24,3";"96,0";"97,0";"96,0";"23,9";"24,0";"23,7";"1010,1";"1010,1";"1009,6";"0,5";"248,0";"3,3";"42,90";"0,0"
"25/02/2025";"1100";"25,2";"25,3";"24,6";"95,0";"96,0";"95,0";"24,3";"24,5";"24,0";"1011,1";"1011,1";"1010,1";"0,7";"247,0";"2,6";"164,00";"0,0"
"25/02/2025";"1200";"25,9";"25,9";"25,2";"91,0";"95,0";"91,0";"24,2";"24,5";"24,0";"1011,8";"1011,8";"1011,1";"1,1";"193,0";"3,7";"295,60";"0,0"
"25/02/2025";"1300";"26,9";"27,1";"25,9";"86,0";"91,0";"85,0";"24,5";"24,7";"24,1";"1012,3";"1012,3";"1011,8";"1,2";"194,0";"4,3";"741,60";"0,0"
"25/02/2025";"1400";"28,6";"28,7";"26,9";"80,0";"86,0";"80,0";"24,9";"25,3";"23,9";"1012,1";"1012,3";"1012,1";"1,3";"216,0";"4,7";"1145,30";"0,0"
"25/02/2025";"1500";"30,3";"30,3";"28,4";"76,0";"82,0";"76,0";"25,6";"25,8";"24,3";"1011,5";"1012,1";"1011,5";"1,1";"180,0";"6,6";"1415,90";"0,0"
"25/02/2025";"1600";"30,4";"31,4";"29,3";"71,0";"78,0";"68,0";"24,5";"25,7";"24,2";"1010,4";"1011,5";"1010,4";"1,9";"206,0";"8,7";"1880,80";"0,0"
"25/02/2025";"1700";"31,3";"31,4";"29,1";"68,0";"77,0";"66,0";"24,7";"25,5";"23,8";"1008,9";"1010,4";"1008,9";"1,5";"209,0";"6,4";"1599,40";"0,0"
"25/02/2025";"1800";"28,8";"32,4";"27,8";"82,0";"84,0";"64,0";"25,4";"25,7";"23,1";"1007,9";"1008,9";"1007,9";"0,4";"203,0";"6,9";"946,60";"0,0"
"25/02/2025";"1900";"29,1";"30,0";"28,8";"73,0";"82,0";"71,0";"23,8";"25,5";"23,8";"1007,6";"1007,9";"1007,3";"1,7";"229,0";"5,4";"717,80";"0,0"
"25/02/2025";"2000";"26,3";"29,2";"26,3";"89,0";"90,0";"73,0";"24,3";"24,6";"23,5";"1007,9";"1007,9";"1007,6";"1,4";"237,0";"9,4";"218,30";"0,0"
"25/02/2025";"2100";"24,8";"26,3";"24,8";"91,0";"92,0";"88,0";"23,3";"24,9";"23,0";"1008,2";"1008,5";"1007,9";"0,8";"181,0";"7,4";"66,00";"0,2"
"25/02/2025";"2200";"24,6";"24,8";"24,3";"95,0";"95,0";"91,0";"23,7";"23,7";"23,1";"1008,6";"1008,6";"1008,1";"0,4";"180,0";"3,3";"4,00";"0,0"
"25/02/2025";"2300";"25,0";"25,0";"24,4";"97,0";"97,0";"95,0";"24,4";"24,4";"23,7";"1009,3";"1009,3";"1008,6";"0,1";"180,0";"1,5";"";"0,2"
"26/02/2025";"0000";"25,0";"25,2";"24,9";"98,0";"98,0";"96,0";"24,6";"24,7";"24,4";"1010,3";"1010,3";"1009,3";"0,6";"180,0";"1,5";"";"0,2"
"26/02/2025";"0100";"25,3";"25,4";"25,0";"97,0";"98,0";"96,0";"24,8";"24,8";"24,6";"1010,9";"1010,9";"1010,3";"0,3";"180,0";"2,1";"";"0,0"
"26/02/2025";"0200";"25,1";"25,3";"25,0";"97,0";"97,0";"97,0";"24,7";"24,8";"24,6";"1011,3";"1011,3";"1010,9";"0,0";"180,0";"2,0";"";"0,0"
"26/02/2025";"0300";"24,7";"25,1";"24,7";"98,0";"98,0";"97,0";"24,4";"24,7";"24,4";"1011,2";"1011,4";"1011,2";"0,3";"180,0";"1,1";"";"0,0"
"26/02/2025";"0400";"24,7";"24,8";"24,6";"98,0";"98,0";"98,0";"24,4";"24,4";"24,3";"1010,5";"1011,2";"1010,5";"0,0";"180,0";"1,3";"";"0,0"
"26/02/2025";"0500";"24,5";"24,7";"24,4";"98,0";"98,0";"98,0";"24,2";"24,4";"24,1";"1010,0";"1010,5";"1010,0";"0,0";"180,0";"1,8";"";"0,0"
"26/02/2025";"0600";"24,6";"24,7";"24,5";"98,0";"98,0";"98,0";"24,2";"24,3";"24,2";"1009,3";"1010,0";"1009,3";"0,0";"180,0";"1,3";"";"0,2"
"26/02/2025";"0700";"24,4";"24,7";"24,4";"98,0";"98,0";"98,0";"24,0";"24,3";"24,0";"1009,1";"1009,3";"1009,1";"0,0";"180,0";"0,0";"";"0,0"
"26/02/2025";"0800";"24,0";"24,4";"24,0";"98,0";"98,0";"98,0";"23,7";"24,0";"23,7";"1008,9";"1009,1";"1008,9";"0,0";"180,0";"0,0";"";"0,0"
"26/02/2025";"0900";"24,0";"24,0";"24,0";"98,0";"98,0";"98,0";"23,8";"23,8";"23,7";"1009,4";"1009,4";"1008,9";"0,0";"180,0";"0,0";"";"0,0"
"26/02/2025";"1000";"24,3";"24,4";"24,0";"99,0";"99,0";"98,0";"24,1";"24,1";"23,7";"1009,6";"1009,6";"1009,3";"0,0";"180,0";"0,0";"60,70";"0,0"
"26/02/2025";"1100";"26,5";"26,5";"24,3";"91,0";"99,0";"91,0";"24,9";"25,2";"24,1";"1010,3";"1010,3";"1009,6";"0,8";"180,0";"2,1";"409,10";"0,0"
"26/02/2025";"1200";"29,0";"29,4";"26,4";"79,0";"91,0";"76,0";"24,9";"25,2";"24,2";"1011,1";"1011,1";"1010,3";"1,3";"209,0";"5,2";"1124,00";"0,0"
"26/02/2025";"1300";"30,2";"30,7";"28,9";"73,0";"79,0";"70,0";"24,8";"25,4";"24,1";"1011,5";"1011,5";"1011,1";"1,7";"224,0";"5,4";"1845,00";"0,0"
"26/02/2025";"1400";"31,1";"31,2";"29,4";"67,0";"75,0";"66,0";"24,3";"25,3";"23,6";"1011,3";"1011,5";"1011,3";"1,5";"235,0";"5,4";"1656,30";"0,0"
"26/02/2025";"1500";"30,2";"31,1";"29,5";"71,0";"74,0";"66,0";"24,3";"24,8";"23,8";"1011,0";"1011,4";"1011,0";"2,0";"234,0";"5,7";"1173,60";"0,0"
"26/02/2025";"1600";"30,8";"33,0";"29,7";"67,0";"75,0";"62,0";"24,0";"25,4";"23,8";"1009,9";"1011,0";"1009,9";"2,3";"244,0";"6,2";"2365,20";"0,0"
"26/02/2025";"1700";"25,8";"30,8";"25,8";"94,0";"95,0";"67,0";"24,8";"25,6";"23,7";"1009,4";"1009,9";"1009,4";"1,0";"191,0";"6,2";"292,50";"7,0"
"26/02/2025";"1800";"26,5";"26,7";"25,8";"91,0";"96,0";"91,0";"25,0";"25,7";"24,8";"1008,3";"1009,4";"1008,3";"1,0";"180,0";"3,8";"362,90";"0,2"
"26/02/2025";"1900";"27,4";"27,7";"26,5";"83,0";"92,0";"83,0";"24,2";"25,4";"24,2";"1008,4";"1008,6";"1008,1";"1,7";"209,0";"6,6";"449,10";"0,0"
"26/02/2025";"2000";"26,9";"27,4";"26,7";"86,0";"86,0";"82,0";"24,3";"24,6";"23,7";"1008,3";"1008,4";"1008,0";"0,9";"224,0";"6,6";"148,70";"0,0"
"26/02/2025";"2100";"26,8";"27,1";"26,8";"89,0";"89,0";"85,0";"24,9";"24,9";"24,2";"1008,1";"1008,3";"1008,1";"1,3";"213,0";"4,2";"34,50";"0,0"
"26/02/2025";"2200";"26,7";"26,8";"26,5";"89,0";"92,0";"89,0";"24,8";"25,0";"24,7";"1008,8";"1008,8";"1008,0";"0,2";"191,0";"3,3";"3,60";"0,0"
"26/02/2025";"2300";"26,2";"26,8";"26,2";"92,0";"93,0";"88,0";"24,9";"25,1";"24,7";"1009,2";"1009,3";"1008,8";"0,7";"197,0";"2,8";"";"0,0"
"27/02/2025";"0000";"26,4";"26,4";"26,1";"91,0";"93,0";"90,0";"24,8";"25,0";"24,6";"1009,8";"1009,8";"1009,2";"0,5";"191,0";"3,4";"";"0,0"
"27/02/2025";"0100";"26,3";"26,4";"26,2";"92,0";"92,0";"90,0";"24,9";"24,9";"24,7";"1010,7";"1010,7";"1009,8";"1,0";"191,0";"2,3";"";"0,0"
"27/02/2025";"0200";"24,1";"26,3";"24,1";"95,0";"95,0";"92,0";"23,1";"24,9";"23,0";"1011,3";"1011,3";"1010,7";"3,3";"232,0";"6,9";"";"0,0"
"27/02/2025";"0300";"23,5";"24,1";"23,3";"98,0";"98,0";"95,0";"23,2";"23,2";"22,9";"1011,0";"1011,3";"1011,0";"2,2";"193,0";"9,2";"0,20";"6,6"
"27/02/2025";"0400";"23,7";"23,7";"23,5";"98,0";"98,0";"98,0";"23,4";"23,4";"23,1";"1010,4";"1011,0";"1010,4";"1,9";"181,0";"5,6";"";"8,4"
"27/02/2025";"0500";"23,6";"23,7";"23,6";"99,0";"99,0";"98,0";"23,4";"23,5";"23,4";"1009,3";"1010,4";"1009,2";"1,1";"180,0";"4,0";"";"2,4"
"27/02/2025";"0600";"23,5";"23,7";"23,5";"99,0";"99,0";"99,0";"23,3";"23,4";"23,2";"1008,6";"1009,3";"1008,6";"0,1";"180,0";"2,6";"";"0,6"
"27/02/2025";"0700";"23,4";"23,5";"23,4";"98,0";"99,0";"98,0";"23,1";"23,3";"23,1";"1008,1";"1008,6";"1008,0";"0,0";"180,0";"1,7";"";"0,0"
"27/02/2025";"0800";"23,5";"23,6";"23,4";"99,0";"99,0";"98,0";"23,3";"23,4";"23,1";"1007,9";"1008,1";"1007,8";"0,0";"180,0";"0,8";"";"0,2"
"27/02/2025";"0900";"23,7";"23,7";"23,5";"99,0";"99,0";"99,0";"23,4";"23,5";"23,3";"1008,4";"1008,4";"1007,8";"0,0";"180,0";"0,4";"";"0,0"
"27/02/2025";"1000";"23,8";"23,9";"23,5";"98,0";"99,0";"98,0";"23,6";"23,6";"23,2";"1009,0";"1009,0";"1008,3";"0,0";"180,0";"0,0";"38,80";"0,0"
"27/02/2025";"1100";"24,7";"24,8";"23,8";"97,0";"99,0";"97,0";"24,2";"24,4";"23,5";"1009,8";"1009,8";"1009,0";"0,1";"180,0";"1,2";"351,00";"0,0"
"27/02/2025";"1200";"26,9";"26,9";"24,6";"85,0";"97,0";"85,0";"24,3";"24,6";"23,8";"1010,8";"1010,8";"1009,8";"0,0";"180,0";"2,5";"974,30";"0,0"
"27/02/2025";"1300";"27,2";"27,9";"26,9";"85,0";"86,0";"81,0";"24,4";"24,9";"23,8";"1011,1";"1011,1";"1010,8";"1,2";"180,0";"2,2";"921,20";"0,0"
"27/02/2025";"1400";"28,6";"28,9";"27,2";"77,0";"86,0";"74,0";"24,2";"25,0";"23,4";"1011,0";"1011,2";"1011,0";"1,0";"180,0";"2,3";"1294,20";"0,0"
"27/02/2025";"1500";"28,3";"30,0";"28,3";"78,0";"80,0";"72,0";"24,2";"25,3";"23,8";"1010,7";"1011,0";"1010,7";"0,9";"180,0";"3,1";"1510,70";"0,0"
"27/02/2025";"1600";"26,2";"30,1";"26,2";"94,0";"94,0";"71,0";"25,1";"25,7";"23,8";"1009,9";"1010,7";"1009,7";"1,7";"250,0";"5,5";"1324,80";"2,0"
"27/02/2025";"1700";"25,8";"26,2";"25,4";"97,0";"97,0";"94,0";"25,3";"25,4";"24,8";"1008,9";"1009,9";"1008,8";"1,4";"235,0";"4,6";"377,30";"4,8"
"27/02/2025";"1800";"25,4";"25,9";"25,4";"96,0";"97,0";"95,0";"24,7";"25,3";"24,6";"1007,8";"1008,9";"1007,8";"1,3";"250,0";"5,0";"584,90";"2,4"
"27/02/2025";"1900";"26,3";"26,7";"25,4";"94,0";"97,0";"94,0";"25,3";"25,9";"24,6";"1007,4";"1007,9";"1007,4";"1,0";"225,0";"4,0";"945,40";"1,6"
"27/02/2025";"2000";"26,0";"26,4";"25,9";"94,0";"96,0";"94,0";"25,0";"25,7";"24,9";"1007,0";"1007,4";"1007,0";"1,2";"203,0";"4,0";"352,10";"0,4"
"27/02/2025";"2100";"25,8";"26,1";"25,7";"94,0";"95,0";"92,0";"24,7";"25,3";"24,5";"1007,3";"1007,4";"1007,0";"0,7";"254,0";"3,5";"84,60";"0,0"
"27/02/2025";"2200";"25,7";"25,8";"25,7";"95,0";"96,0";"94,0";"24,9";"25,0";"24,7";"1008,1";"1008,1";"1007,3";"0,3";"242,0";"2,4";"6,50";"0,0"
"27/02/2025";"2300";"25,7";"25,8";"25,6";"96,0";"96,0";"95,0";"25,1";"25,1";"24,9";"1008,8";"1008,8";"1008,1";"0,0";"264,0";"1,7";"";"0,0"
"28/02/2025";"0000";"25,5";"25,7";"25,4";"93,0";"96,0";"93,0";"24,3";"25,0";"24,3";"1009,4";"1009,4";"1008,8";"0,4";"218,0";"2,8";"";"0,0"
"28/02/2025";"0100";"25,3";"25,5";"25,2";"93,0";"94,0";"91,0";"24,0";"24,4";"23,9";"1010,0";"1010,0";"1009,4";"0,1";"214,0";"2,7";"";"0,0"
"28/02/2025";"0200";"24,8";"25,3";"24,8";"96,0";"96,0";"92,0";"24,1";"24,3";"23,9";"1010,8";"1010,8";"1010,0";"0,6";"208,0";"2,4";"";"0,0"
"28/02/2025";"0300";"24,8";"24,9";"24,6";"96,0";"97,0";"95,0";"24,1";"24,3";"23,9";"1010,4";"1010,8";"1010,4";"1,2";"191,0";"2,7";"";"0,0"
"28/02/2025";"0400";"24,6";"24,8";"24,6";"98,0";"98,0";"96,0";"24,3";"24,4";"24,1";"1009,6";"1010,4";"1009,5";"0,0";"191,0";"2,3";"";"0,0"
"28/02/2025";"0500";"24,4";"24,7";"24,4";"98,0";"98,0";"98,0";"24,0";"24,3";"24,0";"1008,8";"1009,6";"1008,8";"0,4";"191,0";"2,0";"";"0,0"
"28/02/2025";"0600";"24,0";"24,4";"24,0";"97,0";"98,0";"97,0";"23,6";"24,1";"23,6";"1008,4";"1008,8";"1008,4";"0,0";"180,0";"2,4";"";"0,0"
"28/02/2025";"0700";"23,8";"24,0";"23,8";"97,0";"98,0";"97,0";"23,4";"23,6";"23,4";"1008,0";"1008,4";"1008,0";"0,2";"180,0";"1,7";"";"0,0"
"28/02/2025";"0800";"23,5";"23,8";"23,5";"98,0";"98,0";"97,0";"23,2";"23,4";"23,2";"1007,8";"1008,0";"1007,7";"0,0";"180,0";"1,7";"";"0,0"
"28/02/2025";"0900";"23,5";"23,5";"23,3";"98,0";"98,0";"98,0";"23,2";"23,2";"23,0";"1007,6";"1007,8";"1007,6";"0,0";"180,0";"0,0";"";"0,0"
"28/02/2025";"1000";"23,9";"23,9";"23,4";"99,0";"99,0";"98,0";"23,7";"23,7";"23,1";"1008,4";"1008,4";"1007,6";"0,0";"180,0";"0,0";"43,00";"0,0"
"28/02/2025";"1100";"25,6";"25,6";"23,9";"92,0";"99,0";"91,0";"24,2";"24,3";"23,6";"1009,2";"1009,2";"1008,4";"0,3";"180,0";"1,5";"221,90";"0,0"
"28/02/2025";"1200";"27,7";"27,9";"25,6";"84,0";"93,0";"82,0";"24,7";"25,1";"23,8";"1010,0";"1010,0";"1009,2";"0,9";"180,0";"2,1";"1035,20";"0,2"
"28/02/2025";"1300";"29,1";"29,1";"27,4";"78,0";"86,0";"77,0";"24,8";"25,6";"24,4";"1010,3";"1010,3";"1010,0";"0,7";"191,0";"3,3";"1395,00";"0,0"
"28/02/2025";"1400";"29,5";"29,6";"28,7";"75,0";"80,0";"73,0";"24,6";"25,0";"24,0";"1010,0";"1010,3";"1010,0";"0,7";"239,0";"3,4";"939,70";"0,0"
"28/02/2025";"1500";"29,7";"31,2";"29,3";"74,0";"77,0";"68,0";"24,6";"25,4";"23,6";"1009,5";"1010,0";"1009,5";"1,2";"221,0";"3,8";"1990,70";"0,0"
"28/02/2025";"1600";"28,3";"30,1";"28,3";"85,0";"85,0";"73,0";"25,4";"25,5";"24,1";"1008,5";"1009,5";"1008,5";"1,2";"236,0";"4,7";"781,70";"0,0"
"28/02/2025";"1700";"31,2";"32,0";"27,9";"67,0";"85,0";"64,0";"24,4";"26,2";"24,1";"1007,0";"1008,5";"1007,0";"1,9";"211,0";"5,2";"3075,50";"0,0"
"28/02/2025";"1800";"31,8";"32,9";"30,7";"68,0";"72,0";"62,0";"25,3";"26,5";"23,3";"1006,0";"1007,0";"1006,0";"2,9";"212,0";"8,3";"3216,80";"0,0"
"28/02/2025";"1900";"28,7";"31,8";"28,6";"76,0";"77,0";"65,0";"24,0";"25,3";"23,1";"1006,1";"1006,1";"1005,8";"0,9";"217,0";"8,3";"2105,10";"0,0"
